"video_id","titulo","canal","pais_id","fecha_publicacion","fecha_snapshot","vistas","likes","comentarios","duracion_min","categoria_id"
"wz9A5ZwJR-w","Hice una PISCINA SECRETA en mi CASA en Minecraft!","Dagar",6,"2026-01-17","2026-01-18",470495,7820,586,"25.5",20
"czZgMkf7M1I","Fuerza Regida, Grupo Frontera - Coqueta (Letra/Lyrics)","GroovLatn",6,"2026-01-14","2026-01-18",101142,202,8,"4.05",22
"RaivNOscDXE","Euphoria - 3 Temporada | Tráiler en español Oficial | HBO Max","HBO Max Latinoamérica",6,"2026-01-14","2026-01-18",369066,10505,569,"2.27",22
"aiG0m9v6XqA","VISITÉ LA CASA DE ASH! (Minecraft Pokemon, Episodio 9)","Rubius Z",6,"2026-01-17","2026-01-18",881653,73057,3598,"42.77",20
"n0wxysyns-g","Deseándote, David Zahan - Video","David Zahan",6,"2026-01-12","2026-01-18",114464,598,21,"4.73",10
"Sds5ufF35vo","EUPHORIA Temporada 3 Tráiler Español Latino (2026)","ONE Media Español",6,"2026-01-14","2026-01-18",190522,2393,230,"2.48",1
"2FE7pOBbRn8","We Built America in Minecraft","MrBeast Gaming",6,"2026-01-17","2026-01-18",2886331,150707,20496,"21.42",20
"PTUYpZq803s","Romeo Santos - Yo También (Letra/Lyrics) ft. Marc Anthony","Velada",6,"2026-01-10","2026-01-18",106827,113,1,"5.12",22
"uQFEbbv4LhA","24 HORAS siendo MILLONARIAS en Brookhaven Roblox con Mandarina y Ela","Lyna",6,"2026-01-17","2026-01-18",271010,4462,508,"17.55",20
"Mci4_cfd87g","Yeison Jiménez - Aventurero (Letra)","Ritmo Fest",6,"2026-01-14","2026-01-18",21410,133,3,"3.2",10
"7bBLJ6tXHH0","VENDIENDO SHAWARMAS A LAS 3:00 AM 💀","FedeGames",6,"2026-01-17","2026-01-18",2659755,125351,5052,"26.83",20
"RzJ2ps8QWRQ","Amorcito - Vyckow ft Ñusta Sisa (Fandango)","VYCKOW",6,"2026-01-17","2026-01-18",12012,487,100,"3.58",10
"PTPM8CFwu4w","STEAL A BRAINROT GIVEAWAY LIVE | STEAL A BRAINROT FREE SECRETS + FREE BRAINROT GODS","Joxy",6,"2026-01-18","2026-01-18",320740,8906,70,"0.13",20
"-mK2MGuNbeo","Kenia Os - Belladona (Video Oficial)","KeniaOSVEVO",6,"2026-01-16","2026-01-18",1546998,159486,18309,"3.8",10
"XRgOPWisuog","EXTREME SHARK GAME!!!","Sylex",6,"2026-01-17","2026-01-18",3182894,31968,0,"0.2",24
"I6zsDD0hEFc","Rawayana, Manuel Turizo - Inglés en Miami (Visualizer)","Rawayana Official",6,"2026-01-02","2026-01-18",796891,9668,232,"3.38",10
"3N-_PeL-u6w","Nuestra primera CITA en la vida real..","SoyPato",6,"2026-01-16","2026-01-18",967847,23295,7692,"12.52",20
"byUq-3IAP8E","LAJA - FIVESEVEN (Video Oficial) Shot.by@checkthefootage #spanishdrill","LAJA",6,"2026-01-17","2026-01-18",72436,12079,1184,"1.95",24
"8c-yi_Y_bA0","Jugando como BEBÉ SIRENA para Ligar con Chicas en Minecraft!","Awita",6,"2026-01-17","2026-01-18",126997,4254,527,"29.42",20
"pAgkW0bT6KY","Romeo Santos - Imitadora (Letra)","Ghostify.",6,"2026-01-12","2026-01-18",405597,412,2,"3.92",10
"F3jlZigCBmA","🇪🇸 👑 Kings World Cup Nations 2026 👑 GRAN FINAL | Chile vs Brasil","Kings League Spain",6,"2026-01-18","2026-01-18",855729,8832,88,"247.6",17
"R6e4tBWxIxE","ENHYPEN (엔하이픈) 'Knife' Official MV","HYBE LABELS",6,"2026-01-16","2026-01-18",13492236,607395,71969,"2.73",10
"R6IpFot4crY","Sobreviví al APOCALIPSIS del 67 KID en Minecraft...","DanoMC",6,"2026-01-17","2026-01-18",94055,2378,348,"23.57",20
"BkdNygG_SWY","Farruko, Eddy Lover - AY DALE  [Visualizer]","Farruko",6,"2026-01-16","2026-01-18",588589,27883,1559,"2.43",10
"z_9YQ-5eh_c","JeraiCathy Live Stream","JeraiCathy",6,"2026-01-17","2026-01-18",2776546,6606,77,"1.18",20
"JJUDs2hl7JM","LA HECHICERA - CARLOS GUARANGA - EL LOCO CHARLY [Oficcial Music Video] 2026","CARLOS GUARANGA "" EL LOCO CHARLY)",6,"2026-01-17","2026-01-18",1514,78,9,"4.78",10
"0OTU7C_htQw","TORRE TROLL DEL GUSANO CUCARACHA MOMENTOS DIVERTIDOS (ROBLOX)","RoxiCake Gamer",6,"2026-01-17","2026-01-18",127124,5994,1648,"11.27",20
"eaWLmPakEHk","MUSA 🔥 ( REMIX ) | BLESSD ft. CARABIN3","SIEMPRE BLESSD 💙",6,"2026-01-15","2026-01-18",655873,43411,2498,"3.52",10
"ZnqDsrG7GXw","Jugando como Bebé SIRENA para Impresionar a Mis Amigos en Minecraft","Nacho",6,"2026-01-16","2026-01-18",779800,8646,343,"20.6",20
"0wtrcoaH9jE","MC Leléto - Treme o Popozão (DJ Leléto) Brega Funk Viral Tiktok","MC Leléto",6,"2025-12-21","2026-01-18",853075,12300,52,"2.08",10
"_bFLlSGgaTo","Es Imposible Sobrevivir a FREDDY en este FNAF de Roblox","Nacho Roblox",6,"2026-01-17","2026-01-18",173987,2435,168,"11.4",20
"0EUHRzQ9D8Q","Don Omar - Taboo (Visualizer)","DonOmarVEVO",6,"2026-01-09","2026-01-18",155010,1021,80,"4.88",10
"fuKQt7u6xc4","🔴FINAL DEL MUNDIAL KINGS LEAGUE BRASIL - CHILE y PARTIDO DE PRESIDENTES EN DIRECTO ! DjMaRiiO","DjMaRiiO",6,"2026-01-18","2026-01-18",695990,10610,42,"276.52",17
"lPca8-u4XNk","Carin Leon & Grupo Frontera - Que Vuelvas (Letra/Lyrics)","Pulse Latin",6,"2026-01-11","2026-01-18",232911,458,2,"2.83",10
"SYuFA6TOr9Y","FARMEÉ AURA EN BROOKHAVEN RP..","SoyWelix",6,"2026-01-17","2026-01-18",158931,2114,105,"12.63",22
"c-Cfbcskytg","GANAS","Kris R. - Topic",6,"2026-01-16","2026-01-18",380572,20557,792,"3.18",10
"9GKR7nZ2Xik","ENCONTRÉ PIRATERIA DE CHUYMINE 🤨🤨 ORIGINAL VS PIRATA","ChuuyMine",6,"2026-01-17","2026-01-18",158273,3786,692,"20.93",20
"RF5FQ90_FvY","Me Fui Sin Hacer Ruido | Corrido Tumbado | LINZAE LIR","LINZAE LIR",6,"2025-12-27","2026-01-18",1668061,32487,473,"3.73",22
"cIJPnW7lYDc","ME CONVERTÍ EN GRANJERO en BROOKHAVEN RP","SoyWelix Brookhaven",6,"2026-01-17","2026-01-18",110888,1643,51,"14.13",22
"vlcljc9GSSQ","Aventurero - Yeison Jiménez  (Letra)","Big Star",6,"2026-01-12","2026-01-18",114610,439,19,"3.2",10
"RSZnpvlX8t4","NUNCA ENTRES A LOS BACKROOMS | The Classrooms (Nuevos Niveles)","Iker Unzu",6,"2026-01-17","2026-01-18",372254,17293,2147,"20.23",20
"gCpV3m96yFU","LIDER Y SU PIANO MAGICO - MIX NO SUFRIRÉ POR NADIE ( D.R.A )","LIDER Y SU PIANO MAGICO",6,"2025-12-18","2026-01-18",30974,209,3,"5.15",10
"BxDIgwtkxbc","¡ESCAPANDO del ARRESTO en CASA! | ROBLOX","MrDuarte XD",6,"2026-01-17","2026-01-18",116111,3738,368,"11.9",27
"1qy3aWiW8I8","ROMEO SANTOS - NECIO (LETRA)","Caguama",6,"2026-01-16","2026-01-18",31593,96,3,"4.5",22
"fNJ4FO04MXA","¡CONSTRUÍ clases PROHIBIDAS en 99 NOCHES!","ShiquiRbx",6,"2026-01-17","2026-01-18",62716,2069,42,"16.28",24
"PxzHEQOQKHQ","New Gen (Blue Lock) | Revolucionarios | MegaR ft. @DobleCeroRap , @KballeroRap y @DarckStar","MegaR",1,"2026-01-18","2026-01-19",130626,18885,1722,"3.67",10
"fmohHVMMN_o","Stranger Things Promo - SNL","Saturday Night Live",1,"2026-01-18","2026-01-19",1771295,82558,1988,"4.1",23
"yaWnpYZ3j_E","CREIMOS QUE ERA UN ADMIN ABUSE PERO NOS EQUIVOCAMOS EN ESCAPA DEL TSUNAMI!🤥","ElAbrahaham",1,"2026-01-18","2026-01-19",534031,15401,2017,"25.55",20
"V7CxRzeT_T4","Yandel - Encantadora (Letra/Lyrics)","Velada",1,"2026-01-17","2026-01-19",82731,143,3,"4.02",22
"NQd4nsczoXw","¡DOCTOR DOOM ELIMINADO DEL TRAILER 4 AVENGERS DOOMSDAY! Talokan sin agua, Namor villano, X Men y mas","KillerMARI0",1,"2026-01-19","2026-01-19",2571,331,28,"8.18",24
"AFTxmGo84bk","Dagar vs Nacho: Reto de COCHES SUPERDEPORTIVOS en Minecraft","Nacho",1,"2026-01-18","2026-01-19",301948,10988,494,"23.57",20
"GACnhYOs_co","Quisiera Irme Lejos (Remix)","Dany Carl - Topic",1,"2026-01-17","2026-01-19",11279,127,0,"4.05",10
"J89_h9KvLP0","Llegue al TOP 1 de ESCAPA del TSUNAMI de BRAINROTS 24 Horas??!! en Roblox","SoyNeto",1,"2026-01-18","2026-01-19",186278,4685,822,"30.62",20
"OwTfjOgh3pE","Beéle - Si Te Pillara (Letra)","LatinoPlay",1,"2026-01-11","2026-01-19",45251,113,2,"3.08",22
"qx5MbYNn8KQ","Nos Convertimos en LADRONES en Roblox!","Dagar Roblox",1,"2026-01-18","2026-01-19",239410,3986,204,"10.97",20
"LRCKr9rpTfY","DJ Snake, Justin Bieber – Let Me Love You (Lyrics)","Aura Serenity",1,"2026-01-15","2026-01-19",259889,638,16,"3.77",10
"17dJ-YBaj1k","STEAL A BRAINROT GIVEAWAY LIVE | STEAL A BRAINROT FREE SECRETS + FREE BRAINROT GODS","Fridonic",1,"2026-01-18","2026-01-19",567054,2371,8,"0.7",20
"AsojFtmpZvI","Karol G - SI ANTES TE HUBIERA CONOCIDO (Letra)","Sonalux",1,"2026-01-11","2026-01-19",69061,118,3,"3.28",10
"LLFMBrL56lQ","Encontramos TODAS las OVEJAS en Roblox Find the Sheep","Lyna",1,"2026-01-18","2026-01-19",144803,2909,399,"25.03",20
"4z9TwEF4LJU","Jlexis, Dani Barranco, Rome LMN - NADIE COMO NOSOTROS (VIDEO OFICIAL)","Jlexis",1,"2026-01-18","2026-01-19",815511,72320,36815,"2.67",10
"ufNfoZBtQwU","INFLANDO JUGUETES HASTA QUE EXPLOTAN CON AGUA | ChuyMine REACCIONA","ChuyMine R",1,"2026-01-18","2026-01-19",102492,1974,219,"22.42",20
"_ON0MJEIzSE","Joyful - Chess (Animated Music Video)","Joyful",1,"2026-01-14","2026-01-19",880621,45413,2423,"2.17",10
"JEsd58KZXjg","Me GASTE todos mis ROBUX para ROBAR BRAINROT ADMIN CELESTIALES en Escapa del TSUNAMI por BRAINROTS 😱","Juan Pablo Hollman",1,"2026-01-18","2026-01-19",199705,6387,497,"23.5",22
"9ogEskW0i2c","José José - Preso (Letra/Lyrics)","Crixara",1,"2026-01-15","2026-01-19",97729,560,2,"3.78",10
"FE54HzG8v9w","el COMBATE de HYTALE es DEMASIADO ÉPICO...","AQUISI",1,"2026-01-18","2026-01-19",90554,7416,224,"34.85",20
"MTDZfoL10KA","Elvis Crespo - Suavemente (Letra)","SabroSón",1,"2026-01-17","2026-01-19",79826,239,4,"4.47",10
"aiG0m9v6XqA","VISITÉ LA CASA DE ASH! (Minecraft Pokemon, Episodio 9)","Rubius Z",1,"2026-01-17","2026-01-19",1537358,101126,4236,"42.77",20
"W2DExL93yvQ","Love Language","Kim Minseok (MeloMance) - Topic",1,"2026-01-16","2026-01-19",239617,4180,0,"3.1",10
"2mF4c2-z_18","Sobreviví 100 Días en IGLÚS INFINITOS ❄️ en Minecraft Hardcore","SoyCubo",1,"2026-01-18","2026-01-19",260290,18371,1319,"93.35",24
"Ja8B_ok8pr8","Con la Misma Vara","La Bella Luz - Topic",1,"2026-01-16","2026-01-19",15548,502,8,"3.18",10
"vIYYUIIkP-8","JeraiCathy Live Stream","JeraiCathy",1,"2026-01-18","2026-01-19",1949451,5441,58,"1.18",20
"1F9RLra2iIg","Fuerza Regida, Grupo Frontera - COQUETA || Letra","Sauce Beat",1,"2026-01-11","2026-01-19",46060,70,3,"4.03",10
"JUrkL76PAfQ","HACIENDO MATCH POR 24 HORAS EN BROOKHAVEN!! 😰😰","Celynnei ",1,"2026-01-18","2026-01-19",168477,14426,1572,"13",20
"misj8CxAG_I","Armonía 10 - Mix Linda María | Edición 53 Aniversario Estadio San Marcos.","Armonia 10",1,"2026-01-17","2026-01-19",42285,886,68,"4.95",10
"wz9A5ZwJR-w","Hice una PISCINA SECRETA en mi CASA en Minecraft!","Dagar",1,"2026-01-17","2026-01-19",784345,10880,747,"25.5",20
"h5Iq4z-KlSQ","Septeto Acarey, Corazón Serrano - Solo Juegas (Video Oficial)","SEPTETO ACAREY",1,"2026-01-17","2026-01-19",60148,2918,254,"3.3",10
"_okr7QMwL_Y","Nuestro PRIMER ADMIN ABUSE en Escapa del Tsunami por BRAINROTS fue ÉPICO 🔥","Betillo",1,"2026-01-18","2026-01-19",117481,4642,481,"15.57",20
"IQGxSxSqxs0","Boza - Hecha Pa' Mi (Letra / Lyrics)","7clouds Dance",1,"2026-01-12","2026-01-19",71919,148,8,"3.12",22
"QkNcMKa8uo4","CRÓNICAS DE HERLE EP 131 || ME TROLLEARON, ME ACOSARON ¡Aaaaaah! 😵‍💫","H E R L E K I N G",1,"2026-01-18","2026-01-19",84295,10214,912,"10.9",20
"zenJSwyHHnE","Shakira - La Tortura (feat. Alejandro Sanz) (Letra)","Dos Ruedas",1,"2026-01-13","2026-01-19",22689,41,0,"3.58",10
"Og9sf3fBl5Q","CONSEGUI EL BRAINROT MAS OP EN EL CONCIERTO DE BRUNO MARS COMPLETO (STEAL A BRAINROT ROBLOX)","Chuy Mine",1,"2026-01-18","2026-01-19",129298,2364,494,"18.7",20
"2KAgNuWsP0I","Beéle - top diesel (Letra / Lyrics)","Urbanova",1,"2026-01-13","2026-01-19",19504,28,5,"3.17",10
"POYmpnZwGW4","PERU REJECTS vs CHANDOGS BO3[GAME 2]PARKER, SCOFIELD, DARKMAGO vs MINI-ESL ONE BIRMINGHAM 2026: SA","CARIES DOTA",1,"2026-01-18","2026-01-19",4351,62,24,"22.47",20
"E93OabaTa2M","Prince Royce - El Amor Que Perdimos (Letra)","Harmony Lyrics",1,"2026-01-12","2026-01-19",29173,67,4,"4.1",22
"2FE7pOBbRn8","We Built America in Minecraft","MrBeast Gaming",1,"2026-01-17","2026-01-19",9759010,383885,47685,"21.42",20
"uWby1Y32YZQ","Mix La Oreja de Van Gogh: Paris / La Playa / Rosas (En Vivo)","Son del Duke - Topic",1,"2026-01-16","2026-01-19",24981,371,8,"6.02",10
"0OTU7C_htQw","TORRE TROLL DEL GUSANO CUCARACHA MOMENTOS DIVERTIDOS (ROBLOX)","RoxiCake Gamer",1,"2026-01-17","2026-01-19",350236,9401,2213,"11.27",20
"8baprN2SHVQ","Cuando Florezca El Amor - Amaya Hermanos / Hugo Gutiérrez y Rodolfo Choque","Amaya Hermanos",1,"2026-01-16","2026-01-19",103430,1201,200,"3.28",10
"8c-yi_Y_bA0","Jugando como BEBÉ SIRENA para Ligar con Chicas en Minecraft!","Awita",1,"2026-01-17","2026-01-19",355066,7502,774,"29.42",20
"T-3eLiJweVM","Juan Gabriel - El Noa Noa (Letra/Lyrics)","Café y Vinilos",1,"2026-01-11","2026-01-19",306849,620,15,"4.3",10
"cXCkFhbQRr4","Un DRON capta a la CRIATURA TALASOFOBIA en la CIUDAD - Garry's Mod","Jehx Sin Control",1,"2026-01-18","2026-01-19",102412,1515,19,"13.7",20
"R6e4tBWxIxE","ENHYPEN (엔하이픈) 'Knife' Official MV","HYBE LABELS",1,"2026-01-16","2026-01-19",15064240,644171,79759,"2.73",10
"kcf29Q-YD8Y","UNA NIÑERA MALVADA nos ADOPTA en ROBLOX con LYNA","Chocoblox",1,"2026-01-18","2026-01-19",118965,2331,351,"21.18",20
"ctATDgpF7H8","Kali Uchis - Muévelo (Letra) Actualiza ma actualiza ","MexSun",1,"2026-01-13","2026-01-19",109123,777,10,"2.13",22
"o6y6CHS1Z0U","Mi Amiga Dividió la ISLA por la MITAD en Minecraft!","Jardred",1,"2026-01-18","2026-01-19",119830,5222,352,"17.23",20
"PxzHEQOQKHQ","New Gen (Blue Lock) | Revolucionarios | MegaR ft. @DobleCeroRap , @KballeroRap y @DarckStar","MegaR",2,"2026-01-18","2026-01-19",130626,18885,1722,"3.67",10
"X2FAizaEkls","Heated Wizardry - SNL","Saturday Night Live",2,"2026-01-18","2026-01-19",1516550,82900,3572,"3.27",23
"F3jlZigCBmA","🇪🇸 👑 Kings World Cup Nations 2026 👑 GRAN FINAL | Chile vs Brasil","Kings League Spain",2,"2026-01-18","2026-01-19",875782,8907,105,"247.6",17
"4z9TwEF4LJU","Jlexis, Dani Barranco, Rome LMN - NADIE COMO NOSOTROS (VIDEO OFICIAL)","Jlexis",2,"2026-01-18","2026-01-19",815511,72320,36815,"2.67",10
"IMpFkMnk3tA","¡NO DEJARÁS de VERLO en BUCLE! El Fan TRÁILER de AVENGERS: DOOMSDAY que más me ha gustado ¡NO IA!","Strip Marvel I Marvel, DC & Superhéroes",2,"2026-01-18","2026-01-19",22352,1484,46,"8.65",1
"fuKQt7u6xc4","🔴FINAL DEL MUNDIAL KINGS LEAGUE BRASIL - CHILE y PARTIDO DE PRESIDENTES EN DIRECTO ! DjMaRiiO","DjMaRiiO",2,"2026-01-18","2026-01-19",718166,10869,77,"276.52",17
"V7CxRzeT_T4","Yandel - Encantadora (Letra/Lyrics)","Velada",2,"2026-01-17","2026-01-19",82731,143,3,"4.02",22
"ZuA2SFWLQ7c","reacciono al último trailer de Poppy Playtime 5","rickyedit",2,"2026-01-16","2026-01-19",205832,13407,741,"12.98",20
"aiG0m9v6XqA","VISITÉ LA CASA DE ASH! (Minecraft Pokemon, Episodio 9)","Rubius Z",2,"2026-01-17","2026-01-19",1537358,101126,4236,"42.77",20
"nmYVkrLlF-I","Adiós Amor / Oye Mujer","Ke Personajes - Topic",2,"2026-01-16","2026-01-19",54331,317,3,"6.8",10
"yaWnpYZ3j_E","CREIMOS QUE ERA UN ADMIN ABUSE PERO NOS EQUIVOCAMOS EN ESCAPA DEL TSUNAMI!🤥","ElAbrahaham",2,"2026-01-18","2026-01-19",534031,15401,2017,"25.55",20
"MTDZfoL10KA","Elvis Crespo - Suavemente (Letra)","SabroSón",2,"2026-01-17","2026-01-19",79826,239,4,"4.47",10
"wBQ3SbOUYpk","EL RETO DEFINITIVO ⛏️ - Minecraft Hardcore 2 ft. Andrés #1","IlloJuan",2,"2026-01-18","2026-01-19",143442,8846,303,"334.33",20
"QTd9JtHYmfA","These Girls Start Dancing When I Play BAILANDO🔥| Enrique Iglesias Cover","Imad Fares",2,"2026-01-11","2026-01-19",1388863,11770,232,"4.25",10
"AFTxmGo84bk","Dagar vs Nacho: Reto de COCHES SUPERDEPORTIVOS en Minecraft","Nacho",2,"2026-01-18","2026-01-19",301948,10988,494,"23.57",20
"hCPrTciAhMk","Rawayana, Jowell & Randy - Domingo Familiar (Visualizer)","Rawayana Official",2,"2026-01-17","2026-01-19",113210,2845,77,"2.65",10
"J89_h9KvLP0","Llegue al TOP 1 de ESCAPA del TSUNAMI de BRAINROTS 24 Horas??!! en Roblox","SoyNeto",2,"2026-01-18","2026-01-19",186278,4685,822,"30.62",20
"AsojFtmpZvI","Karol G - SI ANTES TE HUBIERA CONOCIDO (Letra)","Sonalux",2,"2026-01-11","2026-01-19",69061,118,3,"3.28",10
"2mF4c2-z_18","Sobreviví 100 Días en IGLÚS INFINITOS ❄️ en Minecraft Hardcore","SoyCubo",2,"2026-01-18","2026-01-19",260290,18371,1319,"93.35",24
"0xy1Co9F80s","ROCKERITA - Nickoog CLK (Video Oficial)","Nickoog Clk",2,"2026-01-16","2026-01-19",37981,2569,226,"2.83",10
"ufNfoZBtQwU","INFLANDO JUGUETES HASTA QUE EXPLOTAN CON AGUA | ChuyMine REACCIONA","ChuyMine R",2,"2026-01-18","2026-01-19",102492,1974,219,"22.42",20
"q4J0GqdGOIk","FloyyMenor - CUÉNTAME (Video Oficial)","FloyyMenor",2,"2026-01-16","2026-01-19",261558,13678,939,"3.33",10
"LLFMBrL56lQ","Encontramos TODAS las OVEJAS en Roblox Find the Sheep","Lyna",2,"2026-01-18","2026-01-19",144803,2909,399,"25.03",20
"4nmg9VkxRbI","Yeison Jiménez - Aventurero | Letra en Español ","Malaver Lyrics",2,"2026-01-12","2026-01-19",174271,885,36,"3.15",10
"WagNcPDZuwU","APOCALIPSIS HYTALE |  VEGETTA es PRO! #12","Willyrex Minecraft",2,"2026-01-18","2026-01-19",66376,11816,273,"40.43",20
"05oF8SWgO30","Don Omar - Quien La Vio Llorar (Visualizer)","DonOmarVEVO",2,"2026-01-16","2026-01-19",132034,1222,68,"3.1",10
"WvwWpKPcaNE","Apocalipsis Hytale Encontramos al YETI","VEGETTA777",2,"2026-01-18","2026-01-19",169879,21600,632,"37.02",20
"-UaI0n44rpQ","Cosa Buena","Los Vásquez - Topic",2,"2026-01-15","2026-01-19",9199,289,34,"3.45",10
"vIYYUIIkP-8","JeraiCathy Live Stream","JeraiCathy",2,"2026-01-18","2026-01-19",1949451,5441,58,"1.18",20
"7p2hYjsNIg8","YOVNGCHIMI x JC REYES - MVLAN (Official Video)","YOVNGCHIMI",2,"2026-01-16","2026-01-19",1357761,29740,2101,"3.58",10
"qx5MbYNn8KQ","Nos Convertimos en LADRONES en Roblox!","Dagar Roblox",2,"2026-01-18","2026-01-19",239410,3986,204,"10.97",20
"byUq-3IAP8E","LAJA - FIVESEVEN (Video Oficial) Shot.by@checkthefootage #spanishdrill","LAJA",2,"2026-01-17","2026-01-19",135391,15678,1290,"1.95",24
"17dJ-YBaj1k","STEAL A BRAINROT GIVEAWAY LIVE | STEAL A BRAINROT FREE SECRETS + FREE BRAINROT GODS","Fridonic",2,"2026-01-18","2026-01-19",567054,2371,8,"0.7",20
"MNCiaGu8flE","Marc Anthony - Vivir Mi Vida (Letra)","Aquarius Reggaeton",2,"2026-01-11","2026-01-19",230376,784,14,"4.22",10
"LCivh2-dHGA","HYTALE: Aquí Comienza Todo ☀️","JuegaGerman",2,"2026-01-17","2026-01-19",462145,35360,1879,"41.27",20
"0WXJdGZRWVw","Marc Anthony - Flor Pálida (Letra/Lyrics)","LatinVerse",2,"2026-01-14","2026-01-19",100991,126,1,"4.68",22
"7iG2XWPjCdU","Hice STREAM SNIPING Como la CRIATURA Más PEQUEÑA de Criaturas del Sonaria...","TurboBlox",2,"2026-01-18","2026-01-19",89662,2089,125,"14.12",20
"1JdyDG8JLLA","GUERRERAS EN VIVO - Karla Melo, Kamila Melo, Alanys Lagos, Cata Ramos, Javiera Wayne y Los Melómanos","Karla Melo Oficial",2,"2025-12-22","2026-01-19",41827,508,39,"5.27",10
"gUpio5q8QVU","Mi primera vez en la REALIDAD VIRTUAL","Spreen",2,"2026-01-18","2026-01-19",131666,10303,490,"17.32",20
"ndW8Y-LPAe0","Benja Valencia, Lyon La F, Sinaka, Kennat - VAMOS AL PARTY (Video Oficial)","Benja Valencia",2,"2026-01-16","2026-01-19",167652,5234,329,"3.68",10
"ajstSd_fhsU","LEC J2 | MKOI vs KC | JUGAMOS CONTRA KARMINE CORP POR EL LIDERATO #WatchLEC","IbaiExtra",2,"2026-01-19","2026-01-19",190148,4960,15,"377.1",22
"Go8JDW7QiMo","Juan Gabriel, Isabel Pantoja - Así Fue (Visualizer)","JuanGabrielVEVO",2,"2026-01-16","2026-01-19",192373,1667,76,"6.48",10
"cXCkFhbQRr4","Un DRON capta a la CRIATURA TALASOFOBIA en la CIUDAD - Garry's Mod","Jehx Sin Control",2,"2026-01-18","2026-01-19",102412,1515,19,"13.7",20
"NrZ-F-Jarmk","Top 100 Clasicos De Los 80 - La Mejor Música de los Años 80 - Grandes Exitos 80 y 90 En Ingles","80s Remixes",2,"2026-01-15","2026-01-19",63579,848,17,"95.48",10
"kcf29Q-YD8Y","UNA NIÑERA MALVADA nos ADOPTA en ROBLOX con LYNA","Chocoblox",2,"2026-01-18","2026-01-19",118965,2331,351,"21.18",20
"czZgMkf7M1I","Fuerza Regida, Grupo Frontera - Coqueta (Letra/Lyrics)","GroovLatn",2,"2026-01-14","2026-01-19",176645,324,8,"4.05",22
"H18ZQ_R5j2g","🚤 BARCA AUTOMATIZADA (y nadie confiaba en nosotros) || Raft #3 ","Auron",2,"2026-01-18","2026-01-19",126718,7546,205,"98.8",20
"R6e4tBWxIxE","ENHYPEN (엔하이픈) 'Knife' Official MV","HYBE LABELS",2,"2026-01-16","2026-01-19",15064240,644171,79759,"2.73",10
"8c-yi_Y_bA0","Jugando como BEBÉ SIRENA para Ligar con Chicas en Minecraft!","Awita",2,"2026-01-17","2026-01-19",355066,7502,774,"29.42",20
"BkdNygG_SWY","Farruko, Eddy Lover - AY DALE  [Visualizer]","Farruko",2,"2026-01-16","2026-01-19",789842,31961,1680,"2.43",10
"Hl2B-ggaf8M","PURO MOVIMIENTO DJ / Zapada EN VIVO en UN POCO DE RUIDO !","Un Poco De Ruido",3,"2026-01-17","2026-01-19",162186,2672,248,"22.97",10
"X2FAizaEkls","Heated Wizardry - SNL","Saturday Night Live",3,"2026-01-18","2026-01-19",1516550,82900,3572,"3.27",23
"yaWnpYZ3j_E","CREIMOS QUE ERA UN ADMIN ABUSE PERO NOS EQUIVOCAMOS EN ESCAPA DEL TSUNAMI!🤥","ElAbrahaham",3,"2026-01-18","2026-01-19",534031,15401,2017,"25.55",20
"PxzHEQOQKHQ","New Gen (Blue Lock) | Revolucionarios | MegaR ft. @DobleCeroRap , @KballeroRap y @DarckStar","MegaR",3,"2026-01-18","2026-01-19",130626,18885,1722,"3.67",10
"IMpFkMnk3tA","¡NO DEJARÁS de VERLO en BUCLE! El Fan TRÁILER de AVENGERS: DOOMSDAY que más me ha gustado ¡NO IA!","Strip Marvel I Marvel, DC & Superhéroes",3,"2026-01-18","2026-01-19",22352,1484,46,"8.65",1
"LLFMBrL56lQ","Encontramos TODAS las OVEJAS en Roblox Find the Sheep","Lyna",3,"2026-01-18","2026-01-19",144803,2909,399,"25.03",20
"V7CxRzeT_T4","Yandel - Encantadora (Letra/Lyrics)","Velada",3,"2026-01-17","2026-01-19",82731,143,3,"4.02",22
"AFTxmGo84bk","Dagar vs Nacho: Reto de COCHES SUPERDEPORTIVOS en Minecraft","Nacho",3,"2026-01-18","2026-01-19",301948,10988,494,"23.57",20
"nmYVkrLlF-I","Adiós Amor / Oye Mujer","Ke Personajes - Topic",3,"2026-01-16","2026-01-19",54331,317,3,"6.8",10
"gUpio5q8QVU","Mi primera vez en la REALIDAD VIRTUAL","Spreen",3,"2026-01-18","2026-01-19",131666,10303,490,"17.32",20
"P3xCu19nZCI","Q' Lokura x Lucas Sugo - Nudo en la Garganta","Q' Lokura",3,"2026-01-16","2026-01-19",116476,2925,126,"4.83",10
"2FE7pOBbRn8","We Built America in Minecraft","MrBeast Gaming",3,"2026-01-17","2026-01-19",9759010,383885,47685,"21.42",20
"thPRKUZbSKs","NAHUEL PENNISI Y MAGGIE CULLEN - Jesús María 2026 -","Maggie Cullen",3,"2026-01-18","2026-01-19",4996,315,19,"5.7",10
"J89_h9KvLP0","Llegue al TOP 1 de ESCAPA del TSUNAMI de BRAINROTS 24 Horas??!! en Roblox","SoyNeto",3,"2026-01-18","2026-01-19",186278,4685,822,"30.62",20
